Year,Value
2010,225.2
2011,225.2
2012,225.2
2013,225.2
2014,225.2
2015,225.2
2016,225.2
2017,225.2
2018,220.5
2019,220.0
2020,215.7
2021,214.2
2022,214.7
2023,211.7
2024,216.2
2025,
