Year,Value
2010,4.5
2011,4.8
2012,9.5
2013,23.8
2014,28.6
2015,28.6
2016,23.8
2017,23.8
2018,31.6
2019,16.6
2020,33.3
2021,31.3
2022,29.4
2023,18.8
2024,40
2025,30.8
