Year,Value
2010,77.3
2011,75.7
2012,61.2
2013,51.9
2014,67.1
2015,39.7
2016,50.9
2017,47.1
2018,69
2019,53.7
2020,110.7
2021,100.8
2022,250.7
2023,314.1
