Year,Value
2010,600.2
2011,414
2012,538.5
2013,883.9
2014,526.6
2015,305.6
2016,391.4
2017,224.1
2018,327.5
2019,455.3
2020,722.9
2021,683
2022,1233.7
2023,1280.5
2024,1717.2
2025,
