Year,Value
2010,18.7
2011,4.7
2012,3.9
2013,2.5
2014,2.7
2015,3.7
2016,3.5
2017,4
2018,3.4
2019,4.6
2020,7.2
2021,7.9
2022,14.7
2023,7.8
2024,8.1
