Year,Value
2010,26.5
2011,24
2012,52.7
2013,47.2
2014,79
2015,99.7
2016,92.2
2017,51.4
2018,15.4
2019,35.3
2020,31.8
2021,84.7
2022,58.7
2023,43.8
2024,89.9
