Year,Value
2010,12.9
2011,8.4
2012,5.7
2013,4.4
2014,3.8
2015,3.3
2016,2.5
2017,2.5
2018,2.5
2019,2.5
2020,2.5
2021,2.5
2022,2.5
2023,2.5
2024,
