Year,Value
2010,0.03
2011,0.08
2012,0.53
2013,0.34
2014,1.6
2015,0.84
2016,0.42
2017,0.11
2018,0.44
2019,0.6
2020,1.51
2021,0.49
2022,0.67
2023,0.74
2024,0.5
2025,208.0
