Year,Value
2010,
2011,937.0
2012,1086.0
2013,1282.0
2014,1428.0
2015,1424.0
2016,1502.0
2017,1614.0
2018,1302.0
2019,779.0
2020,892.0
2021,1072.0
2022,987.0
