Year,Value
2010,
2011,
2012,6.4
2013,6.5
2014,6.2
2015,6.0
2016,5.7
2017,5.5
2018,5.2
2019,4.9
2020,4.7
2021,4.5
2022,4.4
2023,4.2
2024,4.2
