Year,Value
2010,118.8
2011,148.9
2012,172.6
2013,144.4
2014,173.7
2015,112.0
2016,115.6
2017,88.6
2018,147.6
2019,148.3
2020,210.9
2021,220.9
2022,457.7
2023,489.0
