Year,Value
2010,1.0
2011,1.0
2012,2.0
2013,3.0
2014,3.0
2015,3.5
2016,3.5
2017,3.5
2018,4.0
2019,4.0
2020,4.0
2021,5.0
2022,5.0
2023,6.0
2024,6.0
