Year,Value
2010,29.7
2011,32.1
2012,34.7
2013,37.4
2014,40.5
2015,43.1
2016,46.7
2017,49.9
2018,50.3
2019,57.8
2020,58.2
2021,74.5
2022,76.7
2023,80.2
2024,
