Year,Value
2010,
2011,
2012,
2013,
2014,
2015,4888.0
2016,5423.0
2017,6132.0
2018,6974.0
2019,7611.0
2020,7405.0
2021,7858.0
2022,8850.0
2023,9216.0
2024,10681.0
