Year,Value
2010,38.5
2011,39.4
2012,40.0
2013,41.5
2014,45.4
2015,45.8
2016,47.8
2017,48.7
2018,48.5
2019,49.7
2020,49.7
2021,50.5
2022,51.4
2023,52.5
2024,54.0
2025,53.6
